ID,Text,Translation
8374,Aldrin Base (bonus: <MoonResearchReward> Scientist Applicants),Aldrin Base (加乘：<MoonResearchReward> 科學家應徵者)
8375,Port Vesta (bonus: Reduced cost of Robotics Techs by <AsteriodReserachReward>%),Port Vesta (加乘：減少機器人科技數的花費<AsteriodReserachReward>%)
8376,Rubicon Station (bonus: <funding(RubiconResearchReward)> Funding),Rubicon Station (加乘：<funding(RubiconResearchReward)> 資金)
8377,Spring City (bonus: <GanymedeResearchReward> Botanist & <GanymedeResearchReward> Geologist Applicants),Spring City (加乘：<GanymedeResearchReward> 植物學家 與 <GanymedeResearchReward> 地質學家應徵者)
8378,Beyond Earth: Choose Research Focus,
8379,Our contributions towards the Beyond Earth project have been received and we have Rede Goddenberry’s everlasting thanks – on behalf of humanity’s future.,
8380,"We are given a choice to contribute research to a project of our liking next, partially advancing progress on any of the following:

Aldrin Base - a settlement on the Moon to mine the Lunar soil for Hydrogen 3.

Port Vesta - a mining hub situated in the Asteroid Belt.

Rubicon Station - a shipyard in deep space.

And finally, Spring City - a farming hub on water-rich Ganymede.",
8557,Rockets to supply resources to Beyond Earth projects begin arriving. Each will partially advance a specific project.,
8383,Aldrin Base (requests: Advanced resources),
8384,Port Vesta (requests: Electronics),
8385,Rubicon Station (requests: Metals),
8386,Ganymede One (requests: Polymers),
8387,Beyond Earth: Choose Trade Rocket,
8388,The Beyond Earth initiative needs more materials for the completion of its various projects.,
8389,"We are being asked to pick a project we are willing to contribute resources to next. Each time we choose and send supplies towards a project it will advance a certain amount towards completion. The Beyond Earth projects are:

Aldrin Base - a Hydrogen 3 mining facility on the Moon tasked with powering up all of humanity’s activity in the entire Solar System.

Port Vesta - a mining operation in the Asteroid Belt guaranteeing humanity never wages war over resources again.

Rubicon Station - a shipyard situated in deep space tasked with considerably expanding humanity's space fleet construction capabilities.

Ganymede One - a farming settlement on Ganymede with the potential to feed humanity spread across an entire star system with capacity to spare.",
8390,This rocket is tasked with brining construction materials for the Hydrogen 3 mining base being built on the Moon - Aldrin Base.,
8391,Aldrin Base Trade Rocket,
8553,Aldrin Base project has advanced,
8392,This rocket is headed out for the Asteroid Belt to bring resources for the Port Vesta mining facility.,
8393,Port Vesta Trade Rocket,
8554,Port Vesta project has advanced,
8381,This rocket is tasked with bringing construction materials for the completion of the Rubicon Station - a deep space shipyard.,
8382,Rubicon Station Trade Rocket,
8555,Rubicon Station project has advanced,
8394,This rocket is headed out for Jupiter's largest moon - Ganymede - where a project to create the breadbasket of humanity is under way.,
8395,Spring City Trade Rocket,
8556,Spring City project has advanced,
8396,Beyond Earth: Aldrin Base Operational,
8397,Aldrin Base has been completed! The Hydrogen 3 mining facility is fully functional and has begun exporting energy to Earth.,
8398,"Earth celebrates a full independence of fossil fuel based energy sources and has a now virtually endless power supply coming from the Moon available for everyone. 

The technologies needed to transit power to far off posts like our colony is still a ways off, but we are given schematics to improve on our Fusion Reactors, based on the perfected design used at the Aldrin Base.

We have helped bring humanity closer to Rede Goddenberry’s utopic vision.

<effect>+<reg_param1>% Fusion Reactors Power production.",
8399,Earth has changed forever.,
8400,The Moon Hydrogen 3 mining base - Aldrin Base - has been completed and Earth now enjoys limitless clean energy.,
8401,Beyond Earth: Port Vesta Complete,
8402,An extraordinary feat has been completed – an unparalleled  milestone in humanity’s history!,
8403,"Port Vesta has begun operations.

At the heart of the Asteroid Belt, the mining base is predicted to end poverty on Earth and bring an abundance of materials for all needs far and wide across the Solar System. 

The first shipments are already Earthbound, and while free and endless materials may await us in the future, for now we have been given the know-how to upgrade all of our extractors and make them more productive.

The megaproject envisioned by Rede Goddenberry has been completed.

<effect>+<reg_param1>% Extractor production.",
8404,Humanity is conquering the Solar System.,
8405,"Port Vesta, a mining base situated in the Asteroid Belt has been completed, virtually ensuring an abundance of resources for all of humanity.",
8406,Beyond Earth: Rubicon Station Complete,
8407,What was until recently pure science fiction has now become a reality. Rubicon Station has been built and is already receiving its first permanent residents.,
